#Tathlina High.xy
-122.312430	60.538582
-122.213239	60.569606
-122.099261	60.601723
-121.969524	60.634957
-121.854639	60.666903
-121.706872	60.693423
-121.589220	60.717742
-121.482328	60.725734
-121.392821	60.739956
-121.285356	60.747837
-121.180607	60.763247
-121.075697	60.778357
-120.974694	60.808498
-120.887005	60.830046
-120.799136	60.851309
-120.695993	60.873792
-120.623201	60.894127
-120.550723	60.914172
-120.477760	60.934435
-120.418302	60.945957
-120.356270	60.950058
-120.309965	60.953097
-120.263655	60.956125
-120.231041	60.950679
-120.197974	60.945256
-120.134295	60.941568
-120.050880	60.923986
-119.963585	60.891473
-119.845895	60.860591
-119.743661	60.828665
-119.662696	60.818520
-119.597419	60.807150
-119.564594	60.801579
-119.518427	60.804366
-119.487951	60.806194
-119.426068	60.809891
-119.349386	60.814427
-119.256972	60.819843
-119.166333	60.832651
-119.073841	60.837947
-119.011854	60.841459
-118.963829	60.836612
-118.931492	60.830647
-118.883493	60.825773
-118.850770	60.820037
-118.816280	60.806613
-118.751315	60.794856
-118.668992	60.776465
-118.587221	60.757998
-118.520308	60.738696
-118.455626	60.727029
-118.409474	60.729452
-118.378549	60.731069
-118.348083	60.732657
-118.317151	60.734257
-118.272581	60.744099
-118.211150	60.747241
-118.149246	60.750383
-118.072543	60.754235
-117.995359	60.758067
-117.887645	60.763346
NaN	NaN
